id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-332,2020-02-13,000001,Vente,140000,1100,,RTE DE CURCIAT,0002,01560,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0144,,,,,,,,,,,,,0,1,Maison,74,1,S,sols,,,1588,5.158299,46.468707
2020-332,2020-02-13,000001,Vente,140000,,,MOLESSIAT,B124,01560,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0145,,,,,,,,,,,,,0,,,,,J,jardins,,,298,5.15899,46.468742
2020-332,2020-02-13,000001,Vente,140000,,,MOLESSIAT,B124,01560,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0146,,,,,,,,,,,,,0,,,,,P,prés,,,2712,5.159096,46.468632
2020-332,2020-02-13,000001,Vente,140000,,,MOLESSIAT,B124,01560,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0317,,,,,,,,,,,,,0,,,,,P,prés,,,4745,5.159928,46.468578
2020-333,2020-02-17,000001,Vente,122000,,,AU BOURG,B023,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000D0359,,,,,,,,,,,,,0,,,,,P,prés,,,3634,4.997936,46.429861
2020-333,2020-02-17,000001,Vente,122000,1624,,RTE DE MANTENAY,0385,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000D0360,,,,,,,,,,,,,0,1,Maison,100,7,S,sols,,,1242,4.997685,46.430875
2020-334,2020-01-31,000001,Vente,74000,,,SAINT MAURICE,B251,01250,01125,Corveissiat,01,,,011250000H0424,,,,,,,,,,,,,0,,,,,S,sols,,,31,5.490865,46.258138
2020-334,2020-01-31,000001,Vente,74000,9,,CHE SUR LA VILLE,0260,01250,01125,Corveissiat,01,,,011250000H0881,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,468,5.491129,46.258026
2020-335,2020-02-06,000001,Vente,110000,5341,,HAMEAU DE THIOLE,B090,01250,01408,Simandre-sur-Suran,01,,,014080000E0650,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,85,5.418066,46.236019
2020-335,2020-02-06,000001,Vente,110000,466,,CHE DE LA COTE,0046,01250,01408,Simandre-sur-Suran,01,,,014080000E0652,,,,,,,,,,,,,0,1,Maison,124,4,S,sols,,,152,5.418292,46.235835
2020-335,2020-02-06,000001,Vente,110000,,,HAMEAU DE THIOLE,B090,01250,01408,Simandre-sur-Suran,01,,,014080000E0934,,,,,,,,,,,,,0,,,,,S,sols,,,45,5.418497,46.235886
2020-336,2020-01-31,000001,Vente,384837,,,PRE NEUF,B066,01160,01430,Varambon,01,,,014300000C0414,,,,,,,,,,,,,0,,,,,P,prés,,,1570,5.31197,46.03534
2020-336,2020-01-31,000001,Vente,384837,,,PRE NEUF,B066,01160,01430,Varambon,01,,,014300000C1068,,,,,,,,,,,,,0,,,,,P,prés,,,239,5.312577,46.035311
2020-336,2020-01-31,000001,Vente,384837,,,PRE NEUF,B066,01160,01430,Varambon,01,,,014300000C1068,,,,,,,,,,,,,0,,,,,P,prés,,,239,5.312577,46.035311
2020-336,2020-01-31,000001,Vente,384837,,,PRE NEUF,B066,01160,01430,Varambon,01,,,014300000C1069,,,,,,,,,,,,,0,,,,,P,prés,,,10,5.312628,46.035465
2020-336,2020-01-31,000001,Vente,384837,,,PRE NEUF,B066,01160,01430,Varambon,01,,,014300000C1072,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,27,5.312439,46.035541
2020-336,2020-01-31,000001,Vente,384837,1043,,RUE DES RIVES DE L AIN,0148,01160,01430,Varambon,01,,,014300000C1074,,,,,,,,,,,,,0,1,Maison,170,5,S,sols,,,1447,5.312285,46.035373
2020-337,2020-02-13,000001,Vente,103973,13,,RTE DES ESSARTS,0065,01560,01433,Vernoux,01,,,01433000WC0095,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,230,5.109906,46.480019
2020-337,2020-02-13,000001,Vente,103973,,,VILLAGE DE VERNOUX,B124,01560,01433,Vernoux,01,,,01433000WC0135,,,,,,,,,,,,,0,,,,,S,sols,,,355,5.109936,46.480141
2020-338,2020-02-12,000001,Vente,175000,5145,,VERS LA PLANCHE,B135,01290,01203,Laiz,01,,,012030000B1387,,,,,,,,,,,,,0,1,Maison,114,7,S,sols,,,675,4.887878,46.249794
2020-338,2020-02-12,000001,Vente,175000,5145,,VERS LA PLANCHE,B135,01290,01203,Laiz,01,,,012030000B1387,,,,,,,,,,,,,0,1,Maison,114,7,T,terres,,,649,4.887878,46.249794
2020-339,2020-01-29,000001,Vente,290000,,,CHAMP DE LA CROIX,B010,01290,01042,Bey,01,,,010420000B0047,,,,,,,,,,,,,0,,,,,P,prés,,,860,4.846643,46.218362
2020-339,2020-01-29,000001,Vente,290000,,,CHAMP DE LA CROIX,B010,01290,01042,Bey,01,,,010420000B0047,,,,,,,,,,,,,0,,,,,J,jardins,,,850,4.846643,46.218362
2020-339,2020-01-29,000001,Vente,290000,,,CHAMP DE LA CROIX,B010,01290,01042,Bey,01,,,010420000B0556,,,,,,,,,,,,,0,,,,,P,prés,,,612,4.846601,46.218193
2020-339,2020-01-29,000001,Vente,290000,746,,CHE DES BOISSONNETS,0020,01290,01042,Bey,01,,,010420000B0558,,,,,,,,,,,,,0,1,Maison,124,3,S,sols,,,1843,4.847471,46.218201
2020-340,2020-01-25,000001,Vente,110000,7,,RUE EMILE BONNET,1370,01000,01053,Bourg-en-Bresse,01,,,01053000BM0109,,,204,,219,85.53,,,,,,,2,2,Appartement,101,4,,,,,,5.228717,46.213259
2020-341,2020-02-13,000001,Vente,90000,5035,,LES MAMONS,B095,01570,01231,Manziat,01,,,01231000AH0200,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,1061,4.906605,46.357836
2020-342,2020-02-06,000001,Vente,85000,,,CHALLES,B041,01250,01184,Hautecourt-Romanèche,01,,,01184000AK0181,,,,,,,,,,,,,0,,,,,S,sols,,,33,5.417777,46.15159
2020-342,2020-02-06,000001,Vente,85000,22,,IMP DES MONTANTS,0341,01250,01184,Hautecourt-Romanèche,01,,,01184000AK0183,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,375,5.417509,46.151676
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B0731,,,,,,,,,,,,,0,,,,,P,prés,,,2300,5.184907,46.31159
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B0732,,,,,,,,,,,,,0,,,,,P,prés,,,3233,5.185673,46.311624
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B0739,,,,,,,,,,,,,0,,,,,P,prés,,,8145,5.186618,46.3113
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B2154,,,,,,,,,,,,,0,,,,,S,sols,,,249,5.187815,46.311495
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B2155,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,421,5.187847,46.311571
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B2157,,,,,,,,,,,,,0,,,,,P,prés,,,4289,5.186293,46.310936
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B2158,,,,,,,,,,,,,0,,,,,P,prés,,,404,5.187826,46.31167
2020-343,2020-02-04,000001,Vente,65000,,,LES PERRETS,B020,01340,01130,Bresse Vallons,01,,,011300000B2159,,,,,,,,,,,,,0,,,,,P,prés,,,3765,5.18694,46.311791
2020-344,2020-01-29,000001,Vente,55000,,,LES VERNAIS,B214,01560,01139,Curciat-Dongalon,01,,,011390000D0241,,,,,,,,,,,,,0,,,,,P,prés,,,820,5.166335,46.471749
2020-344,2020-01-29,000001,Vente,55000,,,LES VERNAIS,B214,01560,01139,Curciat-Dongalon,01,,,011390000D0242,,,,,,,,,,,,,0,,,,,J,jardins,,,581,5.166543,46.471739
2020-344,2020-01-29,000001,Vente,55000,,,LES VERNAIS,B214,01560,01139,Curciat-Dongalon,01,,,011390000D0242,,,,,,,,,,,,,0,,,,,S,sols,,,269,5.166543,46.471739
2020-344,2020-01-29,000001,Vente,55000,,,LES VERNAIS,B214,01560,01139,Curciat-Dongalon,01,,,011390000D0243,,,,,,,,,,,,,0,,,,,J,jardins,,,600,5.166753,46.471657
2020-344,2020-01-29,000001,Vente,55000,653,,CHE DES VERNAYS,0175,01560,01139,Curciat-Dongalon,01,,,011390000D0247,,,,,,,,,,,,,0,1,Maison,87,3,S,sols,,,2800,5.167403,46.471583
2020-345,2020-02-06,000001,Vente,366600,5,,ALL DES ORMES,1100,01960,01289,Péronnas,01,,,01289000AR0284,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,904,5.203966,46.174875
2020-345,2020-02-06,000001,Vente,366600,5,,ALL DES ORMES,1100,01960,01289,Péronnas,01,,,01289000AR0284,,,,,,,,,,,,,0,1,Maison,130,7,S,sols,,,904,5.203966,46.174875
2020-346,2020-02-03,000002,Vente,2000,5143,,COLIGNY LE HAUT,B050,01270,01108,Coligny,01,,,01108000AB0293,,,,,,,,,,,,,0,1,Maison,45,2,S,sols,,,49,5.346875,46.384623
2020-347,2020-02-10,000001,Vente,109250,1,,RUE PAUL DOUMER,2934,01000,01053,Bourg-en-Bresse,01,,,01053000AC0266,,,132,83.84,59,,,,,,,,2,2,Appartement,84,4,,,,,,5.223514,46.210524
2020-347,2020-02-10,000001,Vente,109250,1,,RUE PAUL DOUMER,2934,01000,01053,Bourg-en-Bresse,01,,,01053000AC0266,,,321,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.223514,46.210524
2020-348,2020-02-11,000001,Vente,74000,,,PRAIRIE DE MONTPLAISANT,B050,01250,01254,Montagnat,01,,,01254000AR0152,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,679,5.293265,46.168167
2020-349,2020-01-27,000001,Vente,151677,203,,RUE DE LA CHENEVIERE,0029,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0181,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.128717,46.34195
2020-349,2020-01-27,000001,Vente,151677,203,,RUE DE LA CHENEVIERE,0029,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0181,,,32,65.06,,,,,,,,,1,2,Appartement,65,3,,,,,,5.128717,46.34195
2020-350,2020-01-22,000001,Vente,149000,450,,CHE DES SARDIERES,3500,01000,01053,Bourg-en-Bresse,01,,,01053000BX0244,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,167,5.253032,46.212403
2020-351,2020-02-12,000001,Vente,218450,,,LA CORRERIE,B012,01960,01289,Péronnas,01,,,01289000AH0110,,,,,,,,,,,,,0,,,,,S,sols,,,191,5.220359,46.190013
2020-351,2020-02-12,000001,Vente,218450,279,,RUE DE LA CORRERIE,0100,01960,01289,Péronnas,01,,,01289000AH0111,,,,,,,,,,,,,0,1,Maison,138,6,S,sols,,,780,5.220227,46.190025
2020-352,2020-02-07,000002,Vente,240000,,,LES METRAS,B077,01250,01072,Ceyzériat,01,,,01072000AC0412,,,,,,,,,,,,,0,,,,,S,sols,,,284,5.312888,46.18906
2020-352,2020-02-07,000002,Vente,240000,112,,ALL DES BICHES,0027,01250,01072,Ceyzériat,01,,,01072000AC0453,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,358,5.312753,46.189066
2020-353,2020-02-14,000001,Vente,257390,,,AUX CHIARDS,B023,01310,01259,Montcet,01,,,01259000AA0121,,,,,,,,,,,,,0,,,,,S,sols,,,352,5.110466,46.214045
2020-353,2020-02-14,000001,Vente,257390,171,,CHE DE L ECOLE,0045,01310,01259,Montcet,01,,,01259000AA0122,,,,,,,,,,,,,0,1,Maison,150,4,S,sols,,,1218,5.110613,46.214005
2020-353,2020-02-14,000001,Vente,257390,,,AUX CHIARDS,B023,01310,01259,Montcet,01,,,01259000AA0170,,,,,,,,,,,,,0,,,,,S,sols,,,341,5.110579,46.213789
2020-354,2020-02-14,000001,Vente,50000,,,EN COMORD,B028,01310,01259,Montcet,01,,,012590000B0549,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,931,5.117368,46.212963
2020-355,2020-01-30,000001,Vente,85000,11,,ALL VINCENT BENONY,3735,01000,01053,Bourg-en-Bresse,01,,,01053000BD0282,,,58,56.35,91,,,,,,,,2,2,Appartement,57,2,,,,,,5.237649,46.202341
2020-355,2020-01-30,000001,Vente,85000,11,,ALL VINCENT BENONY,3735,01000,01053,Bourg-en-Bresse,01,,,01053000BD0282,,,191,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.237649,46.202341
2020-356,2020-02-07,000001,Vente,218550,200,,CHE DES MANINS,0085,01310,01259,Montcet,01,,,01259000AA0016,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,1000,5.108998,46.215215
2020-357,2020-01-17,000001,Vente,200000,,,LES CHEVRES,B088,01570,01159,Feillens,01,,,01159000AC0213,,,,,,,,,,,,,0,,,,,T,terres,,,32,4.890986,46.339178
2020-357,2020-01-17,000001,Vente,200000,,,LES CHEVRES,B088,01570,01159,Feillens,01,,,01159000AC0216,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,973,4.890336,46.339308
2020-357,2020-01-17,000001,Vente,200000,,,LES CHEVRES,B088,01570,01159,Feillens,01,,,01159000AC0219,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1380,4.890914,46.339379
2020-357,2020-01-17,000001,Vente,200000,,,LES CHEVRES,B088,01570,01159,Feillens,01,,,01159000AC0220,,,,,,,,,,,,,0,,,,,T,terres,,,4,4.88958,46.339407
2020-358,2020-02-07,000001,Vente,7500,,,GRAND MORTIER,B062,01290,01179,Grièges,01,,,01179000AB0674,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,50,4.85235,46.257965
2020-358,2020-02-07,000001,Vente,7500,,,GRAND MORTIER,B062,01290,01179,Grièges,01,,,01179000AB0677,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,63,4.852277,46.257901
2020-358,2020-02-07,000001,Vente,7500,,,GRAND MORTIER,B062,01290,01179,Grièges,01,,,01179000AB0682,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,43,4.852424,46.258034
2020-359,2020-01-24,000001,Vente,108000,12,,RUE JEAN JAURES,0120,01250,01072,Ceyzériat,01,,,01072000AL0275,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,124,5.323423,46.178221
2020-360,2020-02-04,000002,Vente,5160,,,LES PERALLES,B073,01290,01123,Cormoranche-sur-Saône,01,,,01123000AB0550,,,,,,,,,,,,,0,,,,,T,terres,,,1290,4.83376,46.237189
2020-361,2020-01-30,000001,Vente,208000,5275,,AU PRE DE LAIZ,B094,01290,01203,Laiz,01,,,012030000C1041,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1630,0,S,sols,,,4345,4.896316,46.255747
2020-362,2020-02-10,000001,Vente,170000,5906,,LA LIE BOUTEUSE,B168,01750,01320,Replonges,01,,,01320000AN0062,,,,,,,,,,,,,0,1,Maison,87,5,AG,terrains d'agrément,,,500,4.882667,46.300904
2020-362,2020-02-10,000001,Vente,170000,5906,,LA LIE BOUTEUSE,B168,01750,01320,Replonges,01,,,01320000AN0062,,,,,,,,,,,,,0,1,Maison,87,5,S,sols,,,935,4.882667,46.300904
2020-363,2020-02-10,000001,Vente,52870,,,TREYVE BADRY,B181,01290,01179,Grièges,01,,,011790000C2685,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,622,4.849259,46.251743
2020-364,2020-01-27,000001,Vente,151677,203,,RUE DE LA CHENEVIERE,0029,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0181,,,21,,,,,,,,,,1,2,Appartement,65,3,,,,,,5.128717,46.34195
2020-364,2020-01-27,000001,Vente,151677,203,,RUE DE LA CHENEVIERE,0029,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0181,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.128717,46.34195
2020-365,2020-02-03,000001,Vente,,,,COLIGNY LE HAUT,B050,01270,01108,Coligny,01,,,01108000AB0292,,,,,,,,,,,,,0,,,,,S,sols,,,33,5.346751,46.384476
2020-366,2020-02-07,000001,Vente,55000,281,,AV DE MACON,0140,01440,01451,Viriat,01,,,01451000BL0045,,,27,,67,33.73,,,,,,,2,2,Appartement,29,1,,,,,,5.21594,46.213434
2020-367,2020-02-06,000001,Vente,25000,,,LA VIERGE,B102,01240,01211,Lent,01,,,012110000D0614,,,,,,,,,,,,,0,,,,,T,terres,,,518,5.189399,46.1153
2020-368,2020-02-14,000001,Vente,240000,610,,CHE DES GRANDES MANGETTES,0278,01370,01350,Saint-Étienne-du-Bois,01,,,013500000D0854,,,,,,,,,,,,,0,1,Maison,120,5,AG,terrains d'agrément,,,2464,5.299769,46.243284
2020-368,2020-02-14,000001,Vente,240000,610,,CHE DES GRANDES MANGETTES,0278,01370,01350,Saint-Étienne-du-Bois,01,,,013500000D0854,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,889,5.299769,46.243284
2020-368,2020-02-14,000001,Vente,240000,,,AUX GRANDES MANGETTES,B068,01370,01350,Saint-Étienne-du-Bois,01,,,013500000D0855,,,,,,,,,,,,,0,,,,,S,sols,,,49,5.300517,46.243253
2020-369,2020-01-31,000001,Vente,7000,5270,,GRAND FAUBOURG,B006,01290,01306,Pont-de-Veyle,01,,,013060000A1292,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.886605,46.261122
2020-370,2020-01-24,000001,Vente,150000,27,,AV ALSACE LORRAINE,0200,01000,01053,Bourg-en-Bresse,01,,,01053000AN0298,,,26,,27,,4,,,,,,3,2,Appartement,104,5,,,,,,5.223442,46.203546
2020-371,2020-02-06,000001,Vente,189000,9,,RUE BICHAT,0480,01000,01053,Bourg-en-Bresse,01,,,01053000AD0334,,,209,,210,,213,121.96,,,,,3,2,Appartement,125,3,,,,,,5.224675,46.205722
2020-372,2020-02-01,000001,Vente,45000,,,LES VAVRES SUD,B111,01370,01127,Courmangoux,01,,,01127000ZM0039,,,,,,,,,,,,,0,,,,,P,prés,,,2150,5.321669,46.306457
2020-372,2020-02-01,000001,Vente,45000,,,LES VAVRES SUD,B111,01370,01127,Courmangoux,01,,,01127000ZM0039,,,,,,,,,,,,,0,,,,,T,terres,,,22680,5.321669,46.306457
2020-372,2020-02-01,000001,Vente,45000,,,LES BIFFES,B006,01370,01127,Courmangoux,01,,,01127000ZM0061,,,,,,,,,,,,,0,,,,,T,terres,,,61470,5.319047,46.311047
2020-372,2020-02-01,000001,Vente,45000,,,LES BIFFES,B006,01370,01127,Courmangoux,01,,,01127000ZM0061,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,27040,5.319047,46.311047
2020-372,2020-02-01,000001,Vente,45000,,,LES BIFFES,B006,01370,01127,Courmangoux,01,,,01127000ZM0061,,,,,,,,,,,,,0,,,,,P,prés,,,28260,5.319047,46.311047
2020-372,2020-02-01,000001,Vente,45000,,,LES BIFFES,B006,01370,01127,Courmangoux,01,,,01127000ZM0061,,,,,,,,,,,,,0,,,,,T,terres,,,12390,5.319047,46.311047
2020-373,2020-01-31,000001,Vente,75000,21,,RUE DE L ETOILE,1460,01000,01053,Bourg-en-Bresse,01,,,01053000AD0431,,,7,62.72,,,,,,,,,1,2,Appartement,63,3,,,,,,5.22518,46.203852
2020-373,2020-01-31,000001,Vente,75000,21,,RUE DE L ETOILE,1460,01000,01053,Bourg-en-Bresse,01,,,01053000AD0431,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.22518,46.203852
2020-374,2020-01-28,000001,Vente,50000,,,LA CAPITALE,B008,01310,01264,Montracol,01,,,012640000B0192,,,,,,,,,,,,,0,,,,,J,jardins,,,1360,5.114339,46.18661
2020-375,2020-02-08,000001,Vente,25,,,LES CHENEVIERES,B020,01270,01432,Verjon,01,,,014320000B0971,,,,,,,,,,,,,0,,,,,P,prés,,,180,5.349708,46.348677
2020-376,2020-02-06,000001,Vente,171500,2782,,RTE DE CRANGEAT,0079,01440,01451,Viriat,01,,,01451000BX0025,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,1000,5.204341,46.275733
2020-376,2020-02-06,000001,Vente,171500,2782,,RTE DE CRANGEAT,0079,01440,01451,Viriat,01,,,01451000BX0025,,,,,,,,,,,,,0,1,Maison,92,4,AG,terrains d'agrément,,,697,5.204341,46.275733
2020-377,2020-01-31,000001,Vente,129400,58,,RTE DE CURFIN,0001,01250,01447,Villereversure,01,,,01447000AB0049,,,,,,,,,,,,,0,2,Appartement,65,3,S,sols,,,270,5.399549,46.194594
2020-377,2020-01-31,000001,Vente,129400,58,,RTE DE CURFIN,0001,01250,01447,Villereversure,01,,,01447000AB0049,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,270,5.399549,46.194594
2020-377,2020-01-31,000001,Vente,129400,58,,RTE DE CURFIN,0001,01250,01447,Villereversure,01,,,01447000AB0049,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,270,5.399549,46.194594
2020-378,2020-02-04,000001,Vente en l'état futur d'achèvement,102104,38,,RUE DE PENNESSUY,2990,01000,01053,Bourg-en-Bresse,01,,,01053000CL0054,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.245768,46.201373
2020-378,2020-02-04,000001,Vente en l'état futur d'achèvement,102104,38,B,RUE DE PENNESSUY,2990,01000,01053,Bourg-en-Bresse,01,,,01053000CL0054,,,42,,,,,,,,,,1,2,Appartement,41,2,,,,,,5.245768,46.201373
2020-379,2020-02-07,000001,Vente,134500,2,,RTE GRANDE ROUTE,0077,01190,01016,Arbigny,01,,,01016000ZH0071,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,311,4.974748,46.482915
2020-379,2020-02-07,000001,Vente,134500,2,,RTE GRANDE ROUTE,0077,01190,01016,Arbigny,01,,,01016000ZH0071,,,,,,,,,,,,,0,1,Maison,98,4,T,terres,,,279,4.974748,46.482915
2020-379,2020-02-07,000001,Vente,134500,,,CHARMES,B038,01190,01016,Arbigny,01,,,01016000ZH0072,,,,,,,,,,,,,0,,,,,T,terres,,,635,4.974734,46.482867
2020-379,2020-02-07,000001,Vente,134500,,,CHARMES,B038,01190,01016,Arbigny,01,,,01016000ZH0072,,,,,,,,,,,,,0,,,,,S,sols,,,715,4.974734,46.482867
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0094,,,,,,,,,,,,,0,,,,,S,sols,,,1640,4.97462,46.483937
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0095,,,,,,,,,,,,,0,,,,,T,terres,,,700,4.974629,46.483783
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0263,,,,,,,,,,,,,0,,,,,T,terres,,,1109,4.974663,46.483621
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0266,,,,,,,,,,,,,0,,,,,T,terres,,,853,4.974666,46.48349
2020-379,2020-02-07,000001,Vente,134500,5316,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0267,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,2069,0,S,sols,,,629,4.974407,46.483441
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0268,,,,,,,,,,,,,0,,,,,T,terres,,,1527,4.974571,46.483339
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0269,,,,,,,,,,,,,0,,,,,T,terres,,,178,4.974939,46.483317
2020-379,2020-02-07,000001,Vente,134500,5284,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0271,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,275,0,S,sols,,,2757,4.97487,46.483039
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0272,,,,,,,,,,,,,0,,,,,T,terres,,,640,4.97534,46.482824
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0273,,,,,,,,,,,,,0,,,,,T,terres,,,875,4.974787,46.484309
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0275,,,,,,,,,,,,,0,,,,,T,terres,,,551,4.974596,46.484098
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0277,,,,,,,,,,,,,0,,,,,T,terres,,,80,4.974295,46.483803
2020-379,2020-02-07,000001,Vente,134500,,,A LA CHARME,B029,01190,01402,Sermoyer,01,,,01402000WA0278,,,,,,,,,,,,,0,,,,,T,terres,,,180,4.975098,46.484325
2020-380,2020-02-13,000001,Vente,175000,1,,RUE MARIA GERAL,2580,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0150,,,,,,,,,,,,,0,1,Maison,77,4,S,sols,,,516,5.230943,46.197574
2020-381,2020-01-24,000002,Vente,247100,332,,RTE DE CUET,0037,01340,01266,Montrevel-en-Bresse,01,,,01266000AH0116,,,,,,,,,,,,,0,1,Maison,180,7,,,,,,5.116757,46.329454
2020-381,2020-01-24,000002,Vente,247100,332,,RTE DE CUET,0037,01340,01266,Montrevel-en-Bresse,01,,,01266000AH0116,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,5.116757,46.329454
2020-382,2020-02-19,000001,Vente,155500,,,LA GUINGUETTE,B019,01340,01229,Malafretaz,01,,,01229000AB0038,,,,,,,,,,,,,0,,,,,VE,vergers,,,456,5.131815,46.331273
2020-382,2020-02-19,000001,Vente,155500,235,,RTE DES ETROUBLES,0135,01340,01229,Malafretaz,01,,,01229000AB0109,,,,,,,,,,,,,0,2,Appartement,144,5,S,sols,,,614,5.131699,46.33141
2020-382,2020-02-19,000001,Vente,155500,,,LA GUINGUETTE,B019,01340,01229,Malafretaz,01,,,01229000AB0111,,,,,,,,,,,,,0,,,,,P,prés,,,253,5.131541,46.33126
2020-383,2020-02-17,000001,Vente,225000,278,,ALL DES HIRONDELLES,0125,01440,01451,Viriat,01,,,01451000AR0324,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,705,5.222117,46.244918
2020-383,2020-02-17,000001,Vente,225000,,,CHAMP DE VIRIAT,B058,01440,01451,Viriat,01,,,01451000AR0333,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,150,5.221925,46.244638
2020-383,2020-02-17,000001,Vente,225000,,,CHAMP DE VIRIAT,B058,01440,01451,Viriat,01,,,01451000AR0334,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1268,5.22225,46.245066
